n                   spin_accpt          Ecalc                Mabs_calc          
16541	4812	-798.873345	399.712351
16561	4812	-798.871083	399.711974
16581	4812	-798.854110	399.708823
16601	4840	-798.806337	399.695320
16621	4822	-798.855905	399.707719
16641	5042	-798.786852	399.691004
16661	4746	-798.886741	399.715743
16681	4846	-798.881122	399.715485
16701	4836	-798.867134	399.710676
16721	4769	-798.868728	399.710902
16741	4716	-798.892778	399.717221
16761	4844	-798.859734	399.709803
16781	4840	-798.869197	399.712174
16801	4976	-798.822451	399.699542
16821	4746	-798.940134	399.730813
16841	4930	-798.829523	399.699899
16861	4872	-798.871716	399.712473
16881	5054	-798.812867	399.696700
16901	4910	-798.876516	399.713626
16921	4956	-798.823947	399.699309
16941	4986	-798.850835	399.707573
16961	4860	-798.876481	399.712989
16981	4976	-798.844591	399.706260
17001	4841	-798.862890	399.708958
17021	5173	-798.835321	399.703425
17041	5184	-798.779649	399.687812
17061	4992	-798.805228	399.695211
17081	5000	-798.858849	399.709736
17101	4944	-798.871177	399.712765
17121	4726	-798.916886	399.722563
17141	4952	-798.868211	399.711452
17161	5096	-798.899132	399.719480
17181	5096	-798.901577	399.720505
17201	4972	-798.883786	399.715947
17221	4964	-798.864642	399.710818
17241	4986	-798.852039	399.707326
17261	5102	-798.826719	399.699554
17281	4856	-798.911174	399.722238
17301	5002	-798.873360	399.711693
17321	4910	-798.894059	399.717915
17341	5094	-798.872268	399.712589
17361	4946	-798.903750	399.721329
17381	4820	-798.869340	399.711869
17401	5192	-798.832481	399.702316
17421	5132	-798.868492	399.711038
17441	4872	-798.908319	399.721920
17461	5060	-798.851612	399.707462
17481	4958	-798.884274	399.715920
17501	4928	-798.888064	399.717388
17521	5014	-798.893899	399.717254
17541	5245	-798.831310	399.701157
17561	4934	-798.911907	399.721542
17581	4942	-798.882885	399.714237
17601	5102	-798.888927	399.717857
17621	5036	-798.829124	399.702401
17641	5260	-798.815260	399.698883
17661	5165	-798.863258	399.709643
17681	5255	-798.834681	399.702845
17701	5292	-798.822213	399.700130
17721	5154	-798.886519	399.713899
17741	5119	-798.853278	399.707119
17761	5246	-798.815607	399.698215
17781	5284	-798.820764	399.699792
17801	4974	-798.940060	399.729453
17821	5024	-798.856854	399.708209
17841	5206	-798.877193	399.714142
17861	5372	-798.803203	399.695538
17881	5324	-798.872323	399.712544
17901	5148	-798.818167	399.699346
17921	5294	-798.824619	399.699347
17941	5184	-798.878769	399.714174
17961	5352	-798.823228	399.699905
17981	4988	-798.948223	399.733274
18001	5046	-798.898506	399.717682
18021	5101	-798.891293	399.716886
18041	5100	-798.874342	399.713209
18061	5126	-798.925641	399.726261
18081	5162	-798.873956	399.713180
18101	5352	-798.828794	399.700901
18121	5290	-798.833177	399.702114
18141	5268	-798.833140	399.702662
18161	5220	-798.899400	399.719289
18181	5420	-798.817447	399.697046
18201	5162	-798.909071	399.721224
18221	5406	-798.808847	399.697272
18241	5370	-798.903130	399.720739
18261	5352	-798.855265	399.708231
18281	5048	-798.916471	399.723538
18301	5252	-798.903885	399.720671
18321	5152	-798.917963	399.723814
18341	5250	-798.894062	399.719645
18361	5268	-798.876750	399.713305
18381	5378	-798.886459	399.714814
18401	5378	-798.881148	399.713929
18421	5370	-798.878237	399.713045
18441	5410	-798.882056	399.714549
18461	5486	-798.835383	399.701858
18481	5270	-798.866079	399.709648
18501	5316	-798.848927	399.705638
18521	5428	-798.844987	399.705415
18541	5274	-798.844723	399.706057
18561	5499	-798.859544	399.708529
18581	5324	-798.805662	399.694957
18601	5335	-798.919628	399.723993
18621	5244	-798.888137	399.716879
18641	5410	-798.862078	399.710209
18661	5633	-798.837790	399.703446
18681	5336	-798.897061	399.719180
18701	5340	-798.882627	399.715095
18721	5314	-798.881684	399.714866
18741	5552	-798.822902	399.698202
18761	5439	-798.855925	399.707905
18781	5530	-798.836697	399.702146
18801	5150	-798.897505	399.719483
18821	5624	-798.806865	399.696084
18841	5464	-798.853139	399.706916
18861	5318	-798.879593	399.715179
18881	5568	-798.840739	399.703935
18901	5402	-798.901857	399.720861
18921	5502	-798.877861	399.714074
18941	5340	-798.916847	399.724619
18961	5368	-798.884658	399.715521
18981	5318	-798.893630	399.718245
19001	5300	-798.914794	399.723593
19021	5542	-798.841491	399.705063
19041	5448	-798.911822	399.722073
19061	5332	-798.895546	399.719112
19081	5602	-798.825009	399.698758
19101	5514	-798.861630	399.710277
19121	5656	-798.840646	399.704304
19141	5558	-798.887414	399.716525
19161	5406	-798.917802	399.723292
19181	5462	-798.872217	399.712111
19201	5720	-798.830269	399.701786
19221	5594	-798.853129	399.708756
19241	5368	-798.907957	399.721324
19261	5482	-798.886454	399.716733
19281	5678	-798.868316	399.710907
19301	5672	-798.816434	399.698358
19321	5624	-798.848300	399.707158
19341	5686	-798.840184	399.704772
19361	5478	-798.925469	399.727390
19381	5665	-798.839069	399.703214
19401	5866	-798.826040	399.700531
19421	5518	-798.844138	399.706400
19441	5454	-798.923306	399.725631
19461	5695	-798.885155	399.715945
19481	5711	-798.860223	399.708331
19501	5550	-798.892159	399.718066
19521	5574	-798.920957	399.725731
19541	5658	-798.865565	399.711683
19561	5644	-798.865089	399.709831
19581	5525	-798.891783	399.716868
19601	5668	-798.875772	399.712260
19621	5587	-798.861220	399.710208
19641	5622	-798.880912	399.714984
19661	5798	-798.850313	399.706627
19681	5614	-798.879122	399.714547
19701	5706	-798.845541	399.706106
19721	5788	-798.890726	399.718067
19741	5628	-798.856390	399.708931
19761	5534	-798.888720	399.716715
19781	5554	-798.910672	399.721854
19801	5842	-798.823494	399.699409
19821	5713	-798.863629	399.711215
19841	5844	-798.830301	399.701527
19861	5832	-798.831277	399.702029
19881	5602	-798.896233	399.718827
19901	5740	-798.837646	399.703331
19921	5758	-798.854475	399.708047
19941	5668	-798.867058	399.710847
19961	5660	-798.897851	399.718551
19981	5555	-798.881337	399.715430
20001	5754	-798.856057	399.708715
20021	5778	-798.822636	399.699216
20041	5917	-798.877501	399.713188
20061	5782	-798.836150	399.703205
20081	5793	-798.889896	399.717245
20101	5945	-798.853589	399.708074
20121	5956	-798.853337	399.707967
20141	5890	-798.897969	399.719776
20161	5722	-798.892515	399.716681
20181	5978	-798.826421	399.700411
20201	5962	-798.858076	399.707737
20221	5844	-798.875427	399.713169
20241	5974	-798.833259	399.702386
20261	6008	-798.804403	399.693599
20281	5856	-798.899857	399.719639
20301	5844	-798.871780	399.712724
20321	5900	-798.882732	399.715073
20341	5950	-798.859840	399.709061
20361	5646	-798.909287	399.722509
20381	5925	-798.877190	399.713360
20401	5954	-798.883192	399.715014
20421	5748	-798.912688	399.723814
20441	6010	-798.840566	399.704613
20461	5750	-798.890181	399.716925
20481	5979	-798.847127	399.704800
20501	5988	-798.844544	399.705185
20521	5808	-798.877443	399.712295
20541	6090	-798.865878	399.710628
20561	6062	-798.850445	399.707602
20581	5918	-798.911423	399.723046
20601	6030	-798.876559	399.713412
20621	5854	-798.883274	399.714757
20641	6084	-798.842110	399.703793
20661	5938	-798.893568	399.718697
20681	5791	-798.900053	399.720323
20701	5830	-798.869813	399.711222
20721	6124	-798.845229	399.705034
20741	5830	-798.906128	399.720843
20761	6170	-798.826839	399.701556
20781	6174	-798.833550	399.702420
20801	6034	-798.880054	399.714437
20821	5884	-798.866337	399.712310
20841	5908	-798.893719	399.717960
20861	5992	-798.866977	399.711519
20881	6046	-798.875341	399.713903
20901	6282	-798.838333	399.704129
20921	6381	-798.805602	399.695043
20941	5874	-798.897856	399.719020
20961	6218	-798.803301	399.693144
20981	6110	-798.860683	399.708022
21001	6084	-798.817961	399.698586
21021	6209	-798.813758	399.698016
21041	5998	-798.871537	399.713797
21061	6102	-798.859693	399.709036
21081	6140	-798.862483	399.709501
21101	6068	-798.866404	399.710440
21121	6156	-798.883954	399.714029
21141	6066	-798.881226	399.714394
21161	6458	-798.794575	399.692548
21181	6207	-798.858033	399.708701
21201	6146	-798.865525	399.711240
21221	6228	-798.881297	399.714151
21241	6232	-798.878207	399.714326
21261	5998	-798.910682	399.723437
21281	6128	-798.903059	399.721536
21301	6156	-798.857706	399.708370
21321	6237	-798.825571	399.700858
21341	6270	-798.851788	399.707418
21361	6088	-798.886943	399.716118
21381	6178	-798.845517	399.705533
21401	6164	-798.857063	399.708518
21421	6374	-798.835535	399.703002
21441	6338	-798.853971	399.708036
21461	6446	-798.833232	399.702623
21481	6189	-798.881616	399.715842
21501	6312	-798.886005	399.716478
21521	6204	-798.861577	399.709307
21541	6236	-798.863748	399.710134
21561	6122	-798.880386	399.714856
21581	6142	-798.870303	399.711969
21601	6552	-798.814314	399.697144
21621	6244	-798.875168	399.712872
21641	6276	-798.836653	399.703803
21661	6188	-798.864318	399.710355
21681	6258	-798.870901	399.711176
21701	6326	-798.863647	399.710705
21721	6658	-798.836518	399.702776
21741	6364	-798.868497	399.711513
21761	6468	-798.845641	399.705069
21781	6204	-798.880859	399.713695
21801	6207	-798.871061	399.711848
21821	6268	-798.850282	399.706338
21841	6134	-798.869099	399.712193
21861	6182	-798.853483	399.708248
21881	6350	-798.873726	399.711348
21901	6160	-798.896306	399.717547
21921	6446	-798.822864	399.698919
21941	6310	-798.834328	399.703842
21961	6298	-798.872911	399.712399
21981	6424	-798.848278	399.705746
22001	6232	-798.880960	399.714831
22021	6531	-798.788793	399.690477
22041	6262	-798.893517	399.717526
22061	6376	-798.859526	399.709351
22081	6322	-798.846791	399.706173
22101	6392	-798.869915	399.713316
22121	6354	-798.889924	399.716649
22141	6416	-798.864369	399.710492
22161	6416	-798.879473	399.713822
22181	6332	-798.861368	399.708670
22201	6608	-798.833746	399.701185
22221	6682	-798.808874	399.695783
22241	6266	-798.874871	399.713412
22261	6476	-798.849468	399.706662
22281	6412	-798.881379	399.715094
22301	6532	-798.829290	399.700641
22321	6455	-798.870122	399.710766
22341	6522	-798.910523	399.722036
22361	6510	-798.838513	399.703681
22381	6248	-798.932130	399.727984
22401	6409	-798.873800	399.713406
22421	6584	-798.836805	399.702868
22441	6524	-798.863152	399.709906
22461	6514	-798.863808	399.711322
22481	6790	-798.822116	399.698412
22501	6592	-798.859784	399.708457
22521	6538	-798.860441	399.709338
22541	6368	-798.894282	399.717226
22561	6524	-798.883028	399.715527
22581	6514	-798.874452	399.712679
22601	6440	-798.905712	399.722048
22621	6791	-798.817028	399.697626
22641	6806	-798.773552	399.686410
22661	6694	-798.845770	399.704073
22681	6512	-798.887351	399.716679
22701	6476	-798.849566	399.707326
22721	6468	-798.850755	399.705823
22741	6586	-798.876039	399.713645
22761	6650	-798.841703	399.704758
22781	6656	-798.865370	399.710460
22801	6586	-798.831104	399.701592
22821	6438	-798.877175	399.713334
22841	6670	-798.880259	399.714198
22861	6612	-798.846770	399.707012
22881	6619	-798.846379	399.704471
22901	6766	-798.843195	399.704816
22921	6465	-798.910693	399.723049
22941	6612	-798.903448	399.720326
22961	6628	-798.891337	399.716650
22981	6776	-798.850181	399.706627
23001	6862	-798.802661	399.695231
23021	6700	-798.832197	399.702793
23041	6750	-798.829217	399.700447
23061	6660	-798.823642	399.700360
23081	6752	-798.851350	399.708418
23101	6652	-798.875893	399.712740
23121	6788	-798.863890	399.710480
23141	6644	-798.882503	399.715310
23161	6752	-798.869652	399.712534
23181	6692	-798.879945	399.714939
23201	6648	-798.866083	399.711909
23221	6586	-798.917187	399.723440
23241	6912	-798.865281	399.711716
23261	6686	-798.839775	399.703796
23281	6594	-798.875134	399.713243
23301	6792	-798.868718	399.711000
23321	6610	-798.896274	399.719309
23341	6902	-798.864487	399.709267
23361	7008	-798.803647	399.694362
23381	6818	-798.861127	399.709593
23401	6646	-798.953378	399.732319
23421	6656	-798.891251	399.717689
23441	6762	-798.880082	399.714688
23461	6892	-798.869443	399.711180
23481	6782	-798.877050	399.713556
23501	6866	-798.817582	399.698311
23521	6858	-798.812465	399.698482
23541	6792	-798.899452	399.720743
23561	6944	-798.890200	399.717160
23581	6930	-798.849413	399.705526
23601	6784	-798.876319	399.713571
23621	6688	-798.884552	399.716100
23641	6724	-798.869760	399.711857
23661	6812	-798.894045	399.717679
23681	7062	-798.838563	399.703391
23701	6911	-798.819965	399.697566
23721	6752	-798.868345	399.711142
23741	6704	-798.860368	399.709869
23761	7036	-798.800556	399.694121
23781	6584	-798.953282	399.732980
23801	7022	-798.851813	399.706987
23821	7020	-798.867386	399.710508
23841	7099	-798.814144	399.697076
23861	6952	-798.810276	399.696660
23881	6974	-798.830032	399.701436
23901	7084	-798.836367	399.703360
23921	6776	-798.895197	399.718406
23941	6833	-798.880749	399.714715
23961	6880	-798.869830	399.713117
23981	7110	-798.824403	399.700430
24001	6866	-798.867881	399.710679
24021	7112	-798.851838	399.706507
24041	7104	-798.829333	399.700761
24061	7174	-798.795395	399.693363
24081	7073	-798.860014	399.708899
24101	6912	-798.865275	399.710966
24121	6885	-798.860578	399.709465
24141	7002	-798.871795	399.712605
24161	6972	-798.857001	399.708704
24181	7031	-798.857946	399.709855
24201	7164	-798.858725	399.709020
24221	7114	-798.857520	399.709508
24241	6990	-798.873149	399.713461
24261	7186	-798.835827	399.702238
24281	7030	-798.860508	399.710144
24301	6966	-798.835933	399.702399
24321	6976	-798.885572	399.716295
24341	7034	-798.862988	399.710858
24361	7264	-798.800706	399.694019
24381	7204	-798.845166	399.705837
24401	6944	-798.917749	399.724192
24421	7136	-798.796446	399.693133
24441	7248	-798.862076	399.710732
24461	7080	-798.872491	399.713340
24481	7053	-798.859687	399.709979
24501	6938	-798.871230	399.712420
24521	7156	-798.859427	399.708250
24541	7200	-798.850903	399.707265
24561	7142	-798.815358	399.696755
24581	7090	-798.895244	399.718807
24601	7044	-798.922645	399.726596
24621	7042	-798.870070	399.712522
24641	7095	-798.854105	399.708129
24661	7278	-798.843032	399.704310
24681	7396	-798.843807	399.705036
24701	7208	-798.861423	399.710376
24721	6934	-798.879657	399.715545
24741	7184	-798.855018	399.707287
24761	7317	-798.837204	399.702193
24781	7274	-798.858157	399.708406
24801	7186	-798.843272	399.705415
24821	7104	-798.881270	399.714838
24841	7104	-798.870577	399.712491
24861	6986	-798.890793	399.716826
24881	7184	-798.854869	399.708533
24901	7168	-798.834746	399.703064
24921	7236	-798.827976	399.701938
24941	7340	-798.818331	399.697446
24961	7306	-798.844437	399.705861
24981	7356	-798.845202	399.705696
